week,n,mean,median,sd,age,age25,age75,bmi,bmi25,bmi75,q25,q75,qmean,qmedian,qq25,qq75
"[45,46)",2794,2.04247434653806,2,0.49429624158225,30.2736872146119,0.000345590036696483,0.00345590036696483,24.8047008514404,21.5774002075195,29.3413496017456,1.63999998569489,2.40000009536743,0.452737751946634,0.45751303434372,0.218738026916981,0.673349380493164
"[46,47)",2805,2.05078430889762,2,0.488570680497861,30.214497716895,0.000344914357498801,0.00344914357498801,24.9895992279053,21.4534502029419,29.2669749259949,1.69000005722046,2.40000009536743,0.456466184424339,0.456072866916657,0.232381403446198,0.67173308134079
"[47,48)",2751,2.03624136317474,2,0.48345208773578,30.2428082191781,0.000345237536748608,0.00345237536748608,24.6903991699219,21.5577507019043,28.9039497375488,1.69000005722046,2.40000009536743,0.449408998984999,0.447644412517548,0.232381403446198,0.660971939563751
"[48,49)",2817,2.04329250761918,2,0.488992845583314,30.1078767123288,0.000343697222743479,0.00343697222743479,25.238450050354,21.7093994617462,29.6665000915527,1.67999994754791,2.40000009536743,0.451133870074369,0.445355951786041,0.226230934262276,0.664904773235321
"[49,50)",2811,2.01934779592925,2,0.497138666013057,30.414497716895,0.000347197462521632,0.00347197462521632,24.6904001235962,21.3668003082275,28.9589996337891,1.62000000476837,2.40000009536743,0.44142074922278,0.432108193635941,0.215666353702545,0.668508410453796
"[50,51)",2812,2.01856151765814,2,0.486754255264784,30.3679794520548,0.000346666432101082,0.00346666432101082,24.0237998962402,21.3668003082275,28.0064001083374,1.66999995708466,2.38000011444092,0.440795220437978,0.432108193635941,0.223781183362007,0.649699166417122
"[51,52)",2821,2.04616802208223,2,0.489995974920258,30.1630136986301,0.000344326640395321,0.00344326640395321,24.5437498092651,21.4843997955322,28.5066752433777,1.66999995708466,2.40000009536743,0.453617403738647,0.447387486696243,0.226700097322464,0.674455404281616
"[52,53)",2985,2.02486934166657,2,0.490880214127378,30.4973744292237,0.0003481435437126,0.003481435437126,24.8015995025635,21.4338502883911,29.6714749336243,1.63999998569489,2.40000009536743,0.443989683922312,0.432176470756531,0.220543101429939,0.661488831043243
"[53,54)",2910,2.03618212598296,2,0.48837354990418,30.423002283105,0.000347294546610788,0.00347294546610788,24.9755001068115,21.6062746047974,29.4875502586365,1.66999995708466,2.40000009536743,0.448862298081959,0.436271876096725,0.226230934262276,0.668508410453796
"[54,55)",3007,2.03166777097707,2,0.488569122823476,30.2996575342466,0.000345886501532495,0.00345886501532495,24.439199924469,21.3597497940063,28.7882747650147,1.66999995708466,2.40000009536743,0.446241415024924,0.436122715473175,0.22585179656744,0.668508410453796
"[55,56)",2924,2.03139021550337,2,0.485281472696771,30.4407534246575,0.000347497185212986,0.00347497185212986,24.7575497627258,21.5596504211426,29.302649974823,1.67999994754791,2.40000009536743,0.447363405249549,0.438087403774261,0.227801322937012,0.663977891206741
"[56,57)",2923,2.03506157653527,2,0.493249305706273,30.3928082191781,0.000346949865515732,0.00346949865515732,24.9648990631104,21.4843997955322,28.7273998260498,1.65500000119209,2.40000009536743,0.448275684237256,0.438087403774261,0.226230934262276,0.668508410453796
"[57,58)",2959,2.04316660418386,2,0.504199478354027,30.3517123287671,0.000346480734346657,0.00346480734346657,24.767599105835,21.2031002044678,28.6016006469727,1.65499997138977,2.40000009536743,0.453098285034923,0.454244881868362,0.223781183362007,0.677483767271042
"[58,59)",2827,2.03980190694058,2,0.488191733859948,30.3324200913242,0.000346260503325619,0.00346260503325619,24.7966995239258,21.5799999237061,29.2968997955322,1.67999994754791,2.40000009536743,0.451951507178505,0.45099800825119,0.22646551579237,0.671828538179398
"[59,60)",2762,2.0367324355933,2,0.497899036623581,30.4434360730594,0.000347527809053189,0.00347527809053189,24.6137008666992,21.359899520874,28.9858998060226,1.64999997615814,2.40000009536743,0.449914971536469,0.434385061264038,0.223525390028954,0.685944750905037
"[60,61)",2807,2.05226219713284,2.00999999046326,0.486369037720727,30.4832191780822,0.000347981954087696,0.00347981954087696,24.5884494781494,21.3038997650147,28.8576502799988,1.70000004768372,2.40000009536743,0.459862512319691,0.465133458375931,0.237542726099491,0.677379339933395
"[61,62)",2749,2.04016914860731,2,0.485162544582074,30.4365296803653,0.000347448968953942,0.00347448968953942,24.1929998397827,20.9957005977631,29.4625412623088,1.67999994754791,2.40000009536743,0.451443861682807,0.447387486696243,0.226230934262276,0.67173308134079
"[62,63)",2866,2.03149336507831,2,0.49061822968703,30.4352739726027,0.000347434634390442,0.00347434634390442,25.1176500320435,21.5092000961304,29.9375991821289,1.6424999833107,2.40000009536743,0.448026844308129,0.438077971339226,0.232276633381844,0.664901256561279
"[63,64)",2858,2.00903078669681,2,0.478949312541,30.4241438356164,0.000347307578032151,0.00347307578032151,24.9107999801636,21.5139007568359,29.2101001739502,1.64999997615814,2.36999988555908,0.435889790572377,0.424609363079071,0.215561211109161,0.641001284122467
"[64,65)",2877,2.02579249001892,2,0.491316950828956,30.5243150684932,0.000348451085256771,0.00348451085256771,25.0995006561279,21.5324506759644,30.1135997772217,1.63999998569489,2.40000009536743,0.446146000199328,0.432108193635941,0.223781183362007,0.67173308134079
"[65,66)",2795,2.01273165826081,2,0.493839303869358,30.4639269406393,0.000347761723066658,0.00347761723066658,24.1108999252319,21.0076999664307,28.5779991149902,1.60000002384186,2.39000010490418,0.43741317663695,0.424609363079071,0.207645311951637,0.660726547241211
"[66,67)",2861,2.01404578406175,2,0.488473713142294,30.3464611872146,0.000346420789808386,0.00346420789808386,24.524299621582,21.0962009429932,28.9435997009277,1.64999997615814,2.36999988555908,0.43918530504769,0.429635107517242,0.217046961188316,0.654336392879486
"[67,68)",2823,2.01695713327998,2,0.483335165728378,30.5050228310502,0.000348230854235733,0.00348230854235733,24.7555999755859,21.2306003570557,29.0687503814697,1.63999998569489,2.375,0.440985126054001,0.432108193635941,0.223781183362007,0.652444988489151
"[68,69)",2824,2.03127832423695,2,0.486013764532409,30.5176940639269,0.000348375503012865,0.00348375503012865,24.2187995910645,21.3038997650147,28.9967002868652,1.66999995708466,2.40000009536743,0.447683047356807,0.432108193635941,0.226230934262276,0.663837522268295
"[69,70)",2912,2.03306661603542,2,0.489888870027837,30.5601598173516,0.000348860271887575,0.00348860271887575,24.5389995574951,21.1553001403809,29.9678497314453,1.67999994754791,2.40000009536743,0.449357262680148,0.438087403774261,0.231825429946184,0.668682932853699
"[70,71)",2729,2.01696042310803,2,0.497457431444287,30.4557077625571,0.000347667896832843,0.00347667896832843,24.6910743713379,21.2063245773315,29.6486501693726,1.62999999523163,2.40000009536743,0.440693183897965,0.43407341837883,0.215561211109161,0.664901256561279
"[71,72)",2801,2.02879685565686,2,0.494782580603476,30.5488584474886,0.00034873126081608,0.0034873126081608,24.464599609375,21.4843997955322,30.0415992736816,1.6599999666214,2.40000009536743,0.44645399637507,0.432108193635941,0.223794877529144,0.671923995018005
"[72,73)",2825,2.03274335941382,2,0.488566164287236,30.4174657534247,0.000347231344217176,0.00347231344217176,24.3418006896973,21.3026874065399,29.587037563324,1.6599999666214,2.40000009536743,0.448839478816474,0.438087403774261,0.227126508951187,0.668508410453796
"[73,74)",2753,2.0089974530688,2,0.483460765263291,30.4611872146119,0.000347730447655387,0.00347730447655387,24.6093997955322,21.2230997085571,29.2555669148763,1.62999999523163,2.33999991416931,0.437525878379935,0.432108193635941,0.217243537306786,0.647629678249359
"[74,75)",2746,2.02435724216921,2,0.486468177554833,30.4957762557078,0.000348125299722691,0.00348125299722691,24.2319498062134,21.1521506309509,28.8889007568359,1.66999995708466,2.40000009536743,0.444285290837709,0.432108193635941,0.225662227720022,0.661488831043243
"[75,76)",2657,2.0227022929258,2,0.482367792597935,30.5762557077626,0.000349044014928796,0.00349044014928796,24.4062995910645,21.3178997039795,29.3400001525879,1.66999995708466,2.38000011444092,0.444240644619032,0.438087403774261,0.223781183362007,0.65852415561676
"[76,77)",2687,2.0221845888497,2,0.488940103755343,30.625799086758,0.000349609578615959,0.00349609578615959,24.3318371772766,21.2006757259369,28.7557373046875,1.64999997615814,2.40000009536743,0.445393372117048,0.434385061264038,0.218926325440407,0.671923995018005
"[77,78)",2773,2.03430039318211,2,0.492108517255725,30.4125570776256,0.000347175309105315,0.00347175309105315,24.3186502456665,21.3124747276306,29.057225227356,1.66999995708466,2.40000009536743,0.450057743381194,0.438087403774261,0.226230934262276,0.671923995018005
"[78,79)",2622,2.02335621108543,2,0.487320362117674,30.5038812785388,0.00034821782281437,0.0034821782281437,24.5389995574951,21.2184252738953,29.1486492156982,1.62999999523163,2.37750005722046,0.444874758066355,0.434385061264038,0.22045411169529,0.661488831043243
"[79,80)",2737,2.00816221804701,2,0.48821088969137,30.4587899543379,0.000347703081670524,0.00347703081670524,24.6096992492676,21.0498008728027,29.1375007629395,1.61000001430511,2.33999991416931,0.435175189472106,0.424381524324417,0.215666353702545,0.647629678249359
